"","ReefName","CullSiteName","Year","MaxCPUE","CPUE","Total","Bottomtime","cots_density_cpue","cots_problem","x","y","benthic_class","geomorphic_class","dist_to_benth","dist_to_geo","infill_benth","infill_geo"
"3918","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_5",2024,0.0227272727272727,0.0078125,2,256,0.0078125,0,148.901,-20.0773,NA,NA,33361.5219484831,33334.8699987981,NA,NA
"3919","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_5",2025,0,0,0,420,0,0,148.901,-20.0773,NA,NA,33361.5219484831,33334.8699987981,NA,NA
"3920","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_6",2021,0.00909090909090909,0.00420168067226891,2,476,0.00420168067226891,0,148.9025,-20.0731,NA,NA,32883.4206097717,32856.6276729199,NA,NA
"3921","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_6",2022,0.00666666666666667,0.00354609929078014,1,282,0.00354609929078014,0,148.9025,-20.0731,NA,NA,32883.4206097717,32856.6276729199,NA,NA
"3922","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_6",2023,0,0,0,315,0,0,148.9025,-20.0731,NA,NA,32883.4206097717,32856.6276729199,NA,NA
"3923","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_6",2024,0,0,0,220,0,0,148.9025,-20.0731,NA,NA,32883.4206097717,32856.6276729199,NA,NA
"3924","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_7",2024,0.00657894736842105,0.002,1,500,0.002,0,148.9059,-20.0688,NA,NA,32291.4385919225,32264.7136274575,NA,NA
"3925","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_8",2024,0,0,0,316,0,0,148.91,-20.0672,NA,NA,31916.5364436895,31890.1729089071,NA,NA
"3926","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_9",2024,0.0291666666666667,0.0165094339622642,7,424,0.0165094339622642,0,148.9158,-20.0642,NA,NA,31320.0168638162,31294.1262600579,NA,NA
"3927","Hook Island Reef (No 6) (20-028f)","HOO_20-028f_9",2025,0.0222222222222222,0.0105263157894737,4,380,0.0105263157894737,0,148.9158,-20.0642,NA,NA,31320.0168638162,31294.1262600579,NA,NA
"3928","Hook Island Reef (No 7) (20-028g)","Butterfly Bay",2013,0,0,0,240,0,0,148.9243,-20.0744,NA,NA,31868.4023531536,31844.3333326743,NA,NA
"3929","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_1",2021,0.0403225806451613,0.0403225806451613,10,248,0.0403225806451613,1,148.9233,-20.0632,NA,NA,30831.9056337325,30806.880246693,NA,NA
"3930","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_1",2022,0.0588235294117647,0.0213219616204691,10,469,0.0213219616204691,1,148.9233,-20.0632,NA,NA,30831.9056337325,30806.880246693,NA,NA
"3931","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_1",2023,0,0,0,72,0,0,148.9233,-20.0632,NA,NA,30831.9056337325,30806.880246693,NA,NA
"3932","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_1",2024,0,0,0,96,0,0,148.9233,-20.0632,NA,NA,30831.9056337325,30806.880246693,NA,NA
"3933","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_1",2025,0.00454545454545455,0.00162074554294976,1,617,0.00162074554294976,0,148.9233,-20.0632,NA,NA,30831.9056337325,30806.880246693,NA,NA
"3934","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_2",2021,0.0220588235294118,0.01875,6,320,0.01875,0,148.9231,-20.0684,NA,NA,31344.808197764,31320.1486442395,NA,NA
"3935","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_2",2022,0.0303030303030303,0.00755429650613787,8,1059,0.00755429650613787,0,148.9231,-20.0684,NA,NA,31344.808197764,31320.1486442395,NA,NA
"3936","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_2",2023,0.00961538461538462,0.00158227848101266,1,632,0.00158227848101266,0,148.9231,-20.0684,NA,NA,31344.808197764,31320.1486442395,NA,NA
"3937","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_2",2024,0.0078125,0.00427350427350427,2,468,0.00427350427350427,0,148.9231,-20.0684,NA,NA,31344.808197764,31320.1486442395,NA,NA
"3938","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_2",2025,0.0111111111111111,0.0077319587628866,3,388,0.0077319587628866,0,148.9231,-20.0684,NA,NA,31344.808197764,31320.1486442395,NA,NA
"3939","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_3",2021,0,0,0,252,0,0,148.9236,-20.0724,NA,NA,31708.1722861114,31683.8700244968,NA,NA
"3940","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_3",2022,0.045045045045045,0.0126582278481013,11,869,0.0126582278481013,0,148.9236,-20.0724,NA,NA,31708.1722861114,31683.8700244968,NA,NA
"3941","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_3",2023,0.0178571428571429,0.0036231884057971,2,552,0.0036231884057971,0,148.9236,-20.0724,NA,NA,31708.1722861114,31683.8700244968,NA,NA
"3942","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_3",2024,0.00555555555555556,0.0033112582781457,2,604,0.0033112582781457,0,148.9236,-20.0724,NA,NA,31708.1722861114,31683.8700244968,NA,NA
"3943","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_3",2025,0.04,0.0153846153846154,4,260,0.0153846153846154,0,148.9236,-20.0724,NA,NA,31708.1722861114,31683.8700244968,NA,NA
"3944","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_4",2021,0.00657894736842105,0.00367647058823529,1,272,0.00367647058823529,0,148.9248,-20.0759,NA,NA,31990.3899411355,31966.4915802563,NA,NA
"3945","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_4",2022,0.0333333333333333,0.00736842105263158,7,950,0.00736842105263158,0,148.9248,-20.0759,NA,NA,31990.3899411355,31966.4915802563,NA,NA
"3946","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_4",2023,0.05,0.0125,3,240,0.0125,0,148.9248,-20.0759,NA,NA,31990.3899411355,31966.4915802563,NA,NA
"3947","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_5",2021,0,0,0,314,0,0,148.9269,-20.0726,NA,NA,31564.6956993257,31540.8296964287,NA,NA
"3948","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_5",2022,0.0309278350515464,0.0117145899893504,11,939,0.0117145899893504,0,148.9269,-20.0726,NA,NA,31564.6956993257,31540.8296964287,NA,NA
"3949","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_5",2023,0,0,0,653,0,0,148.9269,-20.0726,NA,NA,31564.6956993257,31540.8296964287,NA,NA
"3950","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_5",2024,0.0769230769230769,0.00739644970414201,5,676,0.00739644970414201,0,148.9269,-20.0726,NA,NA,31564.6956993257,31540.8296964287,NA,NA
"3951","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_5",2025,0.0141509433962264,0.00795755968169761,3,377,0.00795755968169761,0,148.9269,-20.0726,NA,NA,31564.6956993257,31540.8296964287,NA,NA
"3952","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_6",2021,0.0333333333333333,0.0222222222222222,14,630,0.0222222222222222,1,148.9314,-20.071,NA,NA,31189.7125747831,31166.3178787089,NA,NA
"3953","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_6",2022,0.0333333333333333,0.0215264187866928,11,511,0.0215264187866928,1,148.9314,-20.071,NA,NA,31189.7125747831,31166.3178787089,NA,NA
"3954","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_6",2023,0.0125,0.00461538461538462,3,650,0.00461538461538462,0,148.9314,-20.071,NA,NA,31189.7125747831,31166.3178787089,NA,NA
"3955","Hook Island Reef (No 7) (20-028g)","HOO_20-028g_6",2024,0.00694444444444444,0.00198019801980198,1,505,0.00198019801980198,0,148.9314,-20.071,NA,NA,31189.7125747831,31166.3178787089,NA,NA
"3956","Hook Island Reef (No 7) (20-028g)","South Butterfly Bay",2013,0,0,0,240,0,0,148.9307,-20.0724,NA,NA,31361.0400845119,31337.6536009048,NA,NA
"3957","Hook Island Reef (No 8) (20-028j)","HIST_20-028j_1",2005,0.475,0.141996557659208,165,1162,0.141996557659208,1,148.9372,-20.0682,NA,NA,30638.7027288992,30615.8836997902,NA,NA
"3958","Hook Island Reef (No 8) (20-028j)","HIST_20-028j_1",2006,0.027027027027027,0.00294985250737463,1,339,0.00294985250737463,0,148.9372,-20.0682,NA,NA,30638.7027288992,30615.8836997902,NA,NA
"3959","Hook Island Reef (No 8) (20-028j)","HIST_20-028j_1",2007,0.0333333333333333,0.00504413619167718,4,793,0.00504413619167718,0,148.9372,-20.0682,NA,NA,30638.7027288992,30615.8836997902,NA,NA
"3960","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_1",2021,0.0297619047619048,0.0228310502283105,10,438,0.0228310502283105,1,148.9364,-20.068,NA,NA,30656.3908464819,30633.4488221796,NA,NA
"3961","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_1",2022,0.025,0.0110957004160888,8,721,0.0110957004160888,0,148.9364,-20.068,NA,NA,30656.3908464819,30633.4488221796,NA,NA
"3962","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_1",2023,0.00423728813559322,0.00206185567010309,1,485,0.00206185567010309,0,148.9364,-20.068,NA,NA,30656.3908464819,30633.4488221796,NA,NA
"3963","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_1",2024,0.00833333333333333,0.00279589934762349,3,1073,0.00279589934762349,0,148.9364,-20.068,NA,NA,30656.3908464819,30633.4488221796,NA,NA
"3964","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_1",2025,0.0125,0.00625,3,480,0.00625,0,148.9364,-20.068,NA,NA,30656.3908464819,30633.4488221796,NA,NA
"3965","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_2",2021,0.0277777777777778,0.0185185185185185,10,540,0.0185185185185185,0,148.9405,-20.0644,NA,NA,30108.3212589245,30085.6817762396,NA,NA
"3966","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_2",2022,0.0642857142857143,0.0210526315789474,16,760,0.0210526315789474,1,148.9405,-20.0644,NA,NA,30108.3212589245,30085.6817762396,NA,NA
"3967","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_2",2023,0.0078125,0.00490196078431373,1,204,0.00490196078431373,0,148.9405,-20.0644,NA,NA,30108.3212589245,30085.6817762396,NA,NA
"3968","Hook Island Reef (No 8) (20-028j)","HOO_20-028j_2",2024,0,0,0,770,0,0,148.9405,-20.0644,NA,NA,30108.3212589245,30085.6817762396,NA,NA
"3969","Hook Island Reef (No 8) (20-028j)","Maureens Cove",2013,0,0,0,480,0,0,148.9385,-20.0679,NA,NA,30548.4261366103,30525.7629979275,NA,NA
"3970","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_1",2002,0.0615384615384615,0.0347003154574132,11,317,0.0347003154574132,1,148.96,-20.0603,NA,NA,28843.567782446,28817.9917912511,NA,NA
"3971","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_1",2003,0.125,0.0740740740740741,34,459,0.0740740740740741,1,148.96,-20.0603,NA,NA,28843.567782446,28817.9917912511,NA,NA
"3972","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_2",2004,0.027027027027027,0.00243704305442729,3,1231,0.00243704305442729,0,148.9568,-20.0605,NA,NA,28996.6091948626,28971.7150613459,NA,NA
"3973","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_2",2005,0.473684210526316,0.084648493543759,59,697,0.084648493543759,1,148.9568,-20.0605,NA,NA,28996.6091948626,28971.7150613459,NA,NA
"3974","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_2",2006,0.435897435897436,0.0803593105122603,331,4119,0.0803593105122603,1,148.9568,-20.0605,NA,NA,28996.6091948626,28971.7150613459,NA,NA
"3975","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_2",2007,0.157894736842105,0.04627539503386,41,886,0.04627539503386,1,148.9568,-20.0605,NA,NA,28996.6091948626,28971.7150613459,NA,NA
"3976","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_3",2004,0,0,0,452,0,0,148.9505,-20.0645,NA,NA,29669.7464964686,29645.8040193506,NA,NA
"3977","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_3",2005,0.625,0.142181961402127,361,2539,0.142181961402127,1,148.9505,-20.0645,NA,NA,29669.7464964686,29645.8040193506,NA,NA
"3978","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_3",2006,0.4,0.0648702594810379,65,1002,0.0648702594810379,1,148.9505,-20.0645,NA,NA,29669.7464964686,29645.8040193506,NA,NA
"3979","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_3",2007,0.236842105263158,0.0488322717622081,69,1413,0.0488322717622081,1,148.9505,-20.0645,NA,NA,29669.7464964686,29645.8040193506,NA,NA
"3980","Hook Island Reef (No 9) (20-028h)","HIST_20-028h_4",2004,0.0588235294117647,0.00879765395894428,3,341,0.00879765395894428,0,148.945,-20.0637,NA,NA,29832.7853137585,29810.0969177666,NA,NA
"3981","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_1",2021,0,0,0,120,0,0,148.946,-20.0634,NA,NA,29757.8007763741,29734.9324102836,NA,NA
"3982","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_1",2022,0.0272108843537415,0.01143583227446,9,787,0.01143583227446,0,148.946,-20.0634,NA,NA,29757.8007763741,29734.9324102836,NA,NA
"3983","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_1",2023,0.0104166666666667,0.00425894378194208,5,1174,0.00425894378194208,0,148.946,-20.0634,NA,NA,29757.8007763741,29734.9324102836,NA,NA
"3984","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_1",2024,0.0166666666666667,0.00595238095238095,2,336,0.00595238095238095,0,148.946,-20.0634,NA,NA,29757.8007763741,29734.9324102836,NA,NA
"3985","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_1",2025,0.00416666666666667,0.00221238938053097,1,452,0.00221238938053097,0,148.946,-20.0634,NA,NA,29757.8007763741,29734.9324102836,NA,NA
"3986","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_2",2021,0,0,0,240,0,0,148.9516,-20.0631,NA,NA,29481.0214889499,29456.9880260088,NA,NA
"3987","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_2",2022,0.0185185185185185,0.0135135135135135,9,666,0.0135135135135135,0,148.9516,-20.0631,NA,NA,29481.0214889499,29456.9880260088,NA,NA
"3988","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_2",2023,0.00416666666666667,0.000898472596585804,1,1113,0.000898472596585804,0,148.9516,-20.0631,NA,NA,29481.0214889499,29456.9880260088,NA,NA
"3989","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_2",2024,0,0,0,472,0,0,148.9516,-20.0631,NA,NA,29481.0214889499,29456.9880260088,NA,NA
"3990","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_2",2025,0,0,0,440,0,0,148.9516,-20.0631,NA,NA,29481.0214889499,29456.9880260088,NA,NA
"3991","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_3",2023,0,0,0,499,0,0,148.9588,-20.0596,NA,NA,28821.7957978957,28796.5539797191,NA,NA
"3992","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_3",2024,0,0,0,296,0,0,148.9588,-20.0596,NA,NA,28821.7957978957,28796.5539797191,NA,NA
"3993","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_3",2025,0,0,0,612,0,0,148.9588,-20.0596,NA,NA,28821.7957978957,28796.5539797191,NA,NA
"3994","Hook Island Reef (No 9) (20-028h)","HOO_20-028h_4",2025,0,0,0,240,0,0,148.9654,-20.0603,NA,NA,28627.0329068499,28600.2641016576,NA,NA
"3995","Hook Island Reef (No 9) (20-028h)","Luncheon Bay",2012,0,0,0,788,0,0,148.949,-20.0648,NA,NA,29765.2703852723,29741.6164996375,NA,NA
"3996","Hook Island Reef (No 9) (20-028h)","Luncheon Bay",2013,0,0,0,560,0,0,148.949,-20.0648,NA,NA,29765.2703852723,29741.6164996375,NA,NA
"3997","Hook Island Reef (No 9) (20-028h)","Mantaray",2013,0,0,0,467,0,0,148.9569,-20.0606,NA,NA,29002.5577149174,28977.6315507666,NA,NA
"3998","Hook Island Reef (No 9) (20-028h)","Pinnacles",2013,0,0,0,420,0,0,148.9618,-20.0608,NA,NA,28821.4106836844,28795.389220695,NA,NA
"3999","Hook Reef (19-136a)","HOO_19-136a_10",2023,0,0,0,176,0,0,149.1963,-19.7648,"Coral/Algae","Sheltered Reef Slope",0,0,NA,NA
"4000","Hook Reef (19-136a)","HOO_19-136a_13",2023,0,0,0,172,0,0,149.2108,-19.7655,"Rubble","Sheltered Reef Slope",0,0,NA,NA
"4001","Hook Reef (19-136a)","HOO_19-136a_14",2023,0.00480769230769231,0.00480769230769231,1,208,0.00480769230769231,0,149.2156,-19.7668,"Coral/Algae","Outer Reef Flat",58.9984226823472,58.9984226823472,"Coral/Algae","Outer Reef Flat"
"4002","Hook Reef (19-136a)","HOO_19-136a_18",2023,0,0,0,160,0,0,149.232,-19.776,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"4003","Hook Reef (19-136a)","HOO_19-136a_4",2022,0.0212765957446809,0.0140350877192982,4,285,0.0140350877192982,0,149.1793,-19.7464,"Coral/Algae","Inner Reef Flat",0,0,NA,NA
"4004","Hook Reef (19-136a)","HOO_19-136a_5",2023,0.00471698113207547,0.00471698113207547,1,212,0.00471698113207547,0,149.1797,-19.7512,"Rock","Outer Reef Flat",0,0,NA,NA
"4005","Hook Reef (19-136a)","HOO_19-136a_6",2023,0.0192307692307692,0.0192307692307692,4,208,0.0192307692307692,0,149.181,-19.7555,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"4006","Hook Reef (19-136a)","HOO_19-136a_7",2023,0,0,0,132,0,0,149.1834,-19.7593,"Coral/Algae","Outer Reef Flat",32.2628325366618,32.2628325366618,"Coral/Algae","Outer Reef Flat"
"4007","Hook Reef (19-136a)","HOO_19-136a_8",2023,0,0,0,188,0,0,149.1872,-19.7618,"Coral/Algae","Inner Reef Flat",41.7209077329519,41.7209077329519,"Coral/Algae","Inner Reef Flat"
"4008","Hook Reef (19-136a)","HOO_19-136a_9",2023,0,0,0,156,0,0,149.1916,-19.7639,"Rock","Outer Reef Flat",51.2792418207956,51.2792418207956,"Rock","Outer Reef Flat"
"4009","Hopkinson Reef (18-073)","HOP_18-073_1",2021,0.0431034482758621,0.0284974093264249,22,772,0.0284974093264249,1,147.2013,-18.5414,"Rock","Outer Reef Flat",0,0,NA,NA
"4010","Hopkinson Reef (18-073)","HOP_18-073_1",2025,0.01,0.0075,6,800,0.0075,0,147.2013,-18.5414,"Rock","Outer Reef Flat",0,0,NA,NA
"4011","Hopkinson Reef (18-073)","HOP_18-073_10",2024,0.02,0.02,8,400,0.02,1,147.1962,-18.552,"Sand","Deep Lagoon",0,0,NA,NA
"4012","Hopkinson Reef (18-073)","HOP_18-073_11",2022,0.00854700854700855,0.0043859649122807,1,228,0.0043859649122807,0,147.1955,-18.5475,"Sand","Sheltered Reef Slope",30.7838971551734,0,"Sand",NA
"4013","Hopkinson Reef (18-073)","HOP_18-073_12",2025,0.0126050420168067,0.00963391136801541,10,1038,0.00963391136801541,0,147.1964,-18.543,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"4014","Hopkinson Reef (18-073)","HOP_18-073_13",2022,0.0256410256410256,0.0111111111111111,3,270,0.0111111111111111,0,147.1945,-18.5487,NA,"Plateau",122.283479009876,0,NA,NA
"4015","Hopkinson Reef (18-073)","HOP_18-073_13",2023,0.0228571428571429,0.0114285714285714,8,700,0.0114285714285714,0,147.1945,-18.5487,NA,"Plateau",122.283479009876,0,NA,NA
"4016","Hopkinson Reef (18-073)","HOP_18-073_13",2024,0.0133333333333333,0.0111111111111111,10,900,0.0111111111111111,0,147.1945,-18.5487,NA,"Plateau",122.283479009876,0,NA,NA
"4017","Hopkinson Reef (18-073)","HOP_18-073_13",2025,0.008,0.006,3,500,0.006,0,147.1945,-18.5487,NA,"Plateau",122.283479009876,0,NA,NA
"4018","Hopkinson Reef (18-073)","HOP_18-073_14",2022,0.0185185185185185,0.0159574468085106,3,188,0.0159574468085106,0,147.1941,-18.5528,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4019","Hopkinson Reef (18-073)","HOP_18-073_14",2023,0.0433333333333333,0.017,17,1000,0.017,0,147.1941,-18.5528,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4020","Hopkinson Reef (18-073)","HOP_18-073_14",2024,0.015,0.0125,5,400,0.0125,0,147.1941,-18.5528,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4021","Hopkinson Reef (18-073)","HOP_18-073_14",2025,0.0225,0.01375,11,800,0.01375,0,147.1941,-18.5528,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4022","Hopkinson Reef (18-073)","HOP_18-073_15",2022,0.0277777777777778,0.0117647058823529,3,255,0.0117647058823529,0,147.1925,-18.5518,"Rock","Back Reef Slope",72.1525083871508,0,"Rock",NA
"4023","Hopkinson Reef (18-073)","HOP_18-073_15",2025,0.015,0.009,18,2000,0.009,0,147.1925,-18.5518,"Rock","Back Reef Slope",72.1525083871508,0,"Rock",NA
"4024","Hopkinson Reef (18-073)","HOP_18-073_16",2021,0.0416666666666667,0.0348101265822785,11,316,0.0348101265822785,1,147.1918,-18.5499,"Rubble","Reef Slope",0,0,NA,NA
"4025","Hopkinson Reef (18-073)","HOP_18-073_16",2022,0.025,0.00847457627118644,3,354,0.00847457627118644,0,147.1918,-18.5499,"Rubble","Reef Slope",0,0,NA,NA
"4026","Hopkinson Reef (18-073)","HOP_18-073_16",2023,0.02,0.02,6,300,0.02,1,147.1918,-18.5499,"Rubble","Reef Slope",0,0,NA,NA
"4027","Hopkinson Reef (18-073)","HOP_18-073_16",2024,0.0209302325581395,0.0162790697674419,14,860,0.0162790697674419,0,147.1918,-18.5499,"Rubble","Reef Slope",0,0,NA,NA
"4028","Hopkinson Reef (18-073)","HOP_18-073_16",2025,0.0275,0.0225,18,800,0.0225,1,147.1918,-18.5499,"Rubble","Reef Slope",0,0,NA,NA
"4029","Hopkinson Reef (18-073)","HOP_18-073_17",2021,0.0595238095238095,0.0545977011494253,19,348,0.0545977011494253,1,147.1926,-18.5463,"Rock","Back Reef Slope",38.0615002356041,0,"Rock",NA
"4030","Hopkinson Reef (18-073)","HOP_18-073_17",2022,0.0833333333333333,0.0182186234817814,9,494,0.0182186234817814,0,147.1926,-18.5463,"Rock","Back Reef Slope",38.0615002356041,0,"Rock",NA
"4031","Hopkinson Reef (18-073)","HOP_18-073_17",2023,0.0257142857142857,0.0214285714285714,15,700,0.0214285714285714,1,147.1926,-18.5463,"Rock","Back Reef Slope",38.0615002356041,0,"Rock",NA
"4032","Hopkinson Reef (18-073)","HOP_18-073_17",2024,0.00888888888888889,0.00666666666666667,6,900,0.00666666666666667,0,147.1926,-18.5463,"Rock","Back Reef Slope",38.0615002356041,0,"Rock",NA
"4033","Hopkinson Reef (18-073)","HOP_18-073_17",2025,0.044,0.02125,34,1600,0.02125,1,147.1926,-18.5463,"Rock","Back Reef Slope",38.0615002356041,0,"Rock",NA
"4034","Hopkinson Reef (18-073)","HOP_18-073_18",2021,0.0518867924528302,0.0432692307692308,18,416,0.0432692307692308,1,147.1895,-18.5497,"Rock","Reef Slope",89.1816573935058,0,"Rock",NA
"4035","Hopkinson Reef (18-073)","HOP_18-073_18",2022,0.197368421052632,0.0372565622353937,44,1181,0.0372565622353937,1,147.1895,-18.5497,"Rock","Reef Slope",89.1816573935058,0,"Rock",NA
"4036","Hopkinson Reef (18-073)","HOP_18-073_18",2023,0.0371428571428571,0.0357142857142857,25,700,0.0357142857142857,1,147.1895,-18.5497,"Rock","Reef Slope",89.1816573935058,0,"Rock",NA
"4037","Hopkinson Reef (18-073)","HOP_18-073_18",2025,0.0309090909090909,0.0211111111111111,57,2700,0.0211111111111111,1,147.1895,-18.5497,"Rock","Reef Slope",89.1816573935058,0,"Rock",NA
"4038","Hopkinson Reef (18-073)","HOP_18-073_19",2021,0.0689655172413793,0.0645161290322581,28,434,0.0645161290322581,1,147.1865,-18.5502,"Rock","Reef Slope",0,0,NA,NA
"4039","Hopkinson Reef (18-073)","HOP_18-073_19",2022,0.0490196078431373,0.0324074074074074,28,864,0.0324074074074074,1,147.1865,-18.5502,"Rock","Reef Slope",0,0,NA,NA
"4040","Hopkinson Reef (18-073)","HOP_18-073_19",2023,0.0853333333333333,0.0552995391705069,120,2170,0.0552995391705069,1,147.1865,-18.5502,"Rock","Reef Slope",0,0,NA,NA
"4041","Hopkinson Reef (18-073)","HOP_18-073_19",2024,0.027906976744186,0.0209302325581395,18,860,0.0209302325581395,1,147.1865,-18.5502,"Rock","Reef Slope",0,0,NA,NA
"4042","Hopkinson Reef (18-073)","HOP_18-073_19",2025,0.065,0.0523809523809524,110,2100,0.0523809523809524,1,147.1865,-18.5502,"Rock","Reef Slope",0,0,NA,NA
"4043","Hopkinson Reef (18-073)","HOP_18-073_2",2021,0.0817307692307692,0.0378787878787879,20,528,0.0378787878787879,1,147.2038,-18.5458,"Rock","Reef Crest",0,0,NA,NA
"4044","Hopkinson Reef (18-073)","HOP_18-073_2",2023,0.148148148148148,0.0383333333333333,46,1200,0.0383333333333333,1,147.2038,-18.5458,"Rock","Reef Crest",0,0,NA,NA
"4045","Hopkinson Reef (18-073)","HOP_18-073_2",2024,0.0188235294117647,0.00941176470588235,8,850,0.00941176470588235,0,147.2038,-18.5458,"Rock","Reef Crest",0,0,NA,NA
"4046","Hopkinson Reef (18-073)","HOP_18-073_2",2025,0.0157894736842105,0.0130718954248366,10,765,0.0130718954248366,0,147.2038,-18.5458,"Rock","Reef Crest",0,0,NA,NA
"4047","Hopkinson Reef (18-073)","HOP_18-073_20",2021,0.088785046728972,0.0593824228028504,50,842,0.0593824228028504,1,147.1863,-18.5531,"Rock","Back Reef Slope",46.4208600559452,0,"Rock",NA
"4048","Hopkinson Reef (18-073)","HOP_18-073_20",2022,0.270833333333333,0.0315789473684211,48,1520,0.0315789473684211,1,147.1863,-18.5531,"Rock","Back Reef Slope",46.4208600559452,0,"Rock",NA
"4049","Hopkinson Reef (18-073)","HOP_18-073_20",2023,0.00895522388059702,0.00895522388059702,6,670,0.00895522388059702,0,147.1863,-18.5531,"Rock","Back Reef Slope",46.4208600559452,0,"Rock",NA
"4050","Hopkinson Reef (18-073)","HOP_18-073_20",2024,0.0155555555555556,0.0122222222222222,11,900,0.0122222222222222,0,147.1863,-18.5531,"Rock","Back Reef Slope",46.4208600559452,0,"Rock",NA
"4051","Hopkinson Reef (18-073)","HOP_18-073_20",2025,0.0175,0.01625,13,800,0.01625,0,147.1863,-18.5531,"Rock","Back Reef Slope",46.4208600559452,0,"Rock",NA
"4052","Hopkinson Reef (18-073)","HOP_18-073_21",2021,0.0872093023255814,0.0604395604395604,22,364,0.0604395604395604,1,147.1887,-18.5533,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4053","Hopkinson Reef (18-073)","HOP_18-073_21",2022,0.1,0.0263157894736842,18,684,0.0263157894736842,1,147.1887,-18.5533,"Coral/Algae","Back Reef Slope",0,0,NA,NA
"4054","Hopkinson Reef (18-073)","HOP_18-073_21",2023,0.0766666666666667,0.0302884615384615,63,2080,0.0302884615384615,1,147.1887,-18.5533,"Coral/Algae","Back Reef Slope",0,0,NA,NA
